imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.0683992500674963, -0.018904695279851856, -0.06348725455010706, 2.7193947383959907e-11, -0.00035703861252788974, -7.616528417311076e-08, 0.0005073959586777939, -1.1185880029913672e-06, 1348991000000, 
-0.0473538524360433, -0.04063566613748464, -0.05052950876783856, -2.8937942552503632e-08, -0.0025140528782165265, 1.1510474900206657e-05, 0.0010746247029977379, -1.098816715195804e-06, 1349096000000, 
-0.27406946185836534, -0.018317976032031173, -0.22731817143405564, -1.6490523726722197e-07, -0.004252399379157671, 3.877933904220608e-05, 0.0015356705876797584, -1.0828545029919899e-06, 1349196000000, 
-0.05208693410679872, 0.0012654016033464294, -0.08831122735137129, 1.6735053829251388e-05, 0.048500463106873906, 0.00034504936153649946, 0.0034401572230836007, -1.012774257004549e-06, 1349296000000, 
-0.040096279593540084, 0.026295590813658773, -0.049947131697310514, 0.00854937108396394, 0.08714243196956872, 0.0981080157018052, 0.009573073502277105, 2.4290036750844494e-06, 1349396000000, 
-0.04565071481963832, 0.016606802399516174, -0.046486175896712945, 0.0124570365426782, 0.09619994485660142, 0.1294910985785599, 0.01840745895185553, 2.8677618239700577e-05, 1349496000000, 
-0.058308569946655654, -0.008932603734390488, -0.055820845133651875, 0.011957674843592026, 0.09559440965552418, 0.12508759546381087, 0.0283628391236538, 0.00015910479686175472, 1349596000000, 
0.04143964252768402, 0.028947039118401827, 0.021174140285195875, 0.012241815590781007, 0.09950964893496245, 0.12302139261673024, 0.037857579233655285, 0.000408058700311601, 1349696000000, 
-0.019335396233351235, -0.008529460087545578, -0.010894944981090941, 0.010954509955881223, 0.09779312516686996, 0.11201717847945773, 0.04779043389364333, 0.0007891052559776054, 1349796000000, 
-0.20140377601441045, -0.011651430319046674, -0.16162772204693782, 0.008629992507442298, 0.096767965302331, 0.08918232888828151, 0.05732091237334249, 0.0012687117365372052, 1349891000000, 
-0.047943359450765693, 0.017244281123641028, -0.07160205571982121, 0.006462295168460494, 0.0969498769732696, 0.06665604300088217, 0.06765166914186066, 0.0018945837281457434, 1349996000000, 
-0.04254134666166286, 0.022601340997003127, -0.04857194631668657, 0.005585066925357099, 0.0982031163451261, 0.05687260377490343, 0.07734940416090512, 0.0025667309347260263, 1350091000000, 
-0.055519570357479, 0.014326065371454692, -0.05404511226138328, 0.004537073982847342, 0.09869639314729367, 0.045970008002990045, 0.08719259902781801, 0.0033113305730700818, 1350191000000, 
-0.02187437400434427, 0.010493339892421474, -0.02856629955189102, 0.003570549571120663, 0.09880792323544622, 0.03613626776278371, 0.0971783049192043, 0.004120642655345747, 1350291000000, 
-0.06085388514367657, -0.004017363426319236, -0.054099573157345565, 0.003177118121517818, 0.09875921906749868, 0.03217034471836358, 0.10715170907340689, 0.004973051343808706, 1350391000000, 
-0.05613347019608969, 0.019734797302220837, -0.05568348687797131, 0.0036276120899874534, 0.09893626147881648, 0.03666615289242733, 0.11711652692372071, 0.005860661754254564, 1350491000000, 
-0.05996303303252109, -0.00538974291650822, -0.05904750434034198, 0.00369475421720576, 0.09823263580039521, 0.037612288289946255, 0.1270704354368487, 0.006780487248661035, 1350591000000, 
-0.04087038118396652, 0.001737056872686088, -0.0446373523034267, 0.0037384762774443315, 0.09829857813080868, 0.03803184490084319, 0.13722604166950317, 0.0077566146491644655, 1350691000000, 
-0.03916057298917626, -0.01729653971097435, -0.04028583367221388, 0.003653881519313016, 0.09804749376584775, 0.03726644485211461, 0.14687192130709156, 0.008721265807598839, 1350791000000, 
-0.06382770386004191, -0.0028453810591241267, -0.05889215145063537, 0.003673389024642991, 0.09843081958481177, 0.037319500539948855, 0.15678245152445636, 0.009749367638972932, 1350891000000, 
-0.05755631473242161, 0.010544603024988018, -0.057807364995780534, 0.0034236090927303045, 0.09863419772334035, 0.03471016312550345, 0.16676068424482268, 0.010822022773157504, 1350986000000, 
-0.04270337837624162, 0.004234858145066152, -0.045831192527349233, 0.0029425901836927417, 0.09856461256539013, 0.029854428553052512, 0.17667488911412618, 0.011924536277137543, 1351086000000, 
-0.06635461305505759, 0.012524060873914684, -0.06204726681414044, 0.0027245904664836714, 0.09884801504384301, 0.02756343124619354, 0.1866210456159804, 0.013064351260979164, 1351186000000, 
-0.06887617580173627, -0.004443142475278222, -0.06742515095569065, 0.0025424570361284823, 0.09823702100714225, 0.02588084420784334, 0.19654383656307992, 0.014231006876549776, 1351286000000, 
-0.051541423321778884, -0.0014219967293955336, -0.05482667361816838, 0.0022928332686159283, 0.09814945087427858, 0.023360632669793133, 0.20662618189067555, 0.01544397960597793, 1351386000000, 
-0.05989962253250504, 0.010219996664364543, -0.05881326018133591, 0.0022075235338421925, 0.09857755696623136, 0.022393774016923548, 0.21657959011573263, 0.016667435325778173, 1351486000000, 
-0.05465266563218838, 0.005184806715975645, -0.05549435850701359, 0.0020824348106249896, 0.09851763043770222, 0.021137686740667405, 0.2266181127299474, 0.017925029574272913, 1351586000000, 
-0.0663884753049783, -0.020418239130432243, -0.06409179361187592, 0.0017642342184778388, 0.09813511683090587, 0.017977603486402795, 0.23623526988486285, 0.019151499789150733, 1351686000000, 
-0.06997324628427085, 0.012504917784226459, -0.06871494213815586, 0.0018104020172120174, 0.09836985743914839, 0.018404032132830248, 0.24616577969097, 0.020438061025941284, 1351791000000, 
-0.04212982923603974, 0.023323434998478283, -0.04764864081232592, 0.001800307876450315, 0.09861460090830954, 0.018255997183664677, 0.2560302372109907, 0.02173422869078291, 1351886000000, 
-0.05182237225297816, 0.005728666062569905, -0.05092870929374615, 0.0015788585891306397, 0.09874393957612136, 0.01598942270187127, 0.26593006666066477, 0.0230532991326214, 1351986000000, 
-0.07108299373780617, -0.0131237561455146, -0.0668532311892481, 0.0013293295199075922, 0.09840934864845109, 0.013508162976023468, 0.27586112345129954, 0.02439435872646142, 1352086000000, 
-0.05501759195959769, 0.020858579224129162, -0.057457567487075895, 0.0015103388311050688, 0.09850384733317871, 0.015332790261445418, 0.28585394759477994, 0.02575968061825723, 1352186000000, 
-0.062026512225992855, -0.01739523657494914, -0.06104803259975854, 0.001149905589650519, 0.09824174502797917, 0.011704857128942762, 0.29567482119798266, 0.02711524257572291, 1352286000000, 
-0.059778096165549736, -0.011616540013111456, -0.06001516326571823, 0.0010064697263002511, 0.098216952107695, 0.010247413554400018, 0.30564848627905067, 0.028506539881675272, 1352386000000, 
-0.04341384484404262, 0.016110010903911478, -0.046851674814325846, 0.0011669126580013387, 0.09855031983754375, 0.01184078001902934, 0.31545836073390254, 0.0298866288908602, 1352486000000, 
-0.043498710674121234, -0.011756233855139108, -0.044177170556147914, 0.0009791936617742805, 0.0986020636125087, 0.009930762358304836, 0.3253607885644591, 0.03129020421971278, 1352586000000, 
-0.07253126252897157, -0.019095313186433774, -0.06659153565767348, 0.0007971021113387129, 0.09852536938372573, 0.008090323500683845, 0.3352124804585436, 0.03269801047673445, 1352686000000, 
